OID_,___1,disblty,dscnnct,immgrnt,poverty,veterns,crtkrs_p,FI,pp_v_18,pp_v_16,crtkrs_c,z_dsblt,z_dscnn,z_mmgrn,z_pvrty,z_vtrns,z_crtkr,z_FI,UTsum,UTindex,Cns_T_N,Mncplty,NAME_y,area,ar_nm_1,are_nmb,comarea,comar_d,Cmmnt_A,perimtr,shape_r,shap_ln,Gegrphy,area_UT,UT_clss,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSA,LSAD,CLASSFP,PCICBSA,PCINECT,MTFCC,FUNCSTA,ALAND,AWATER,INTPTLA,INTPTLO,Name2,Shp_Lng,Shap_Ar,layer,path
221,220.000000000000000,13.000000000000000,47.689999999999998,83.623360189575294,66.000000000000000,4.000000000000000,12.058851199999999,28.463056608622999,1199.000000000000000,1353.333352999999988,14458.562588799999503,-0.812759091282611,-0.010154883626237,0.039478174957966,-0.292843103262247,-0.219023500264552,-0.212487748581468,-0.029109222969333,14701.339005600000746,-0.210936469409877,"Census Tract 8617.01, Lake County, Illinois",Beach Park, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Beach Park,0.056004853576693,Low, , , , ,Beach Park, , , , , , , ,0.000000000000000,0.000000000000000, , ,Beach Park,0.640917758760000,0.002004786090000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
222,221.000000000000000,104.000000000000000,224.063999999999993,309.774641018142972,36.000000000000000,0.000000000000000,7.807134800000000,3.572259877931260,3010.000000000000000,3199.333416999999827,23499.475748000000749,-0.126865108867810,0.949311974802038,0.789665948741689,-0.851694679852149,-0.582689954737931,-0.548531053730186,-0.601434557749842,24176.886648899999273,-0.516148779269981,"Census Tract 8645.12, Lake County, Illinois",Indian Creek, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Indian Creek,-0.516148779269981,Very Low, , , , ,Indian Creek, , , , , , , ,0.000000000000000,0.000000000000000, , ,Indian Creek,0.049036221570000,0.000075401700000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
223,222.000000000000000,125.000000000000000,244.602000000000004,31.109846964522202,72.000000000000000,16.000000000000000,18.161406899999999,59.343864021641103,3181.000000000000000,3164.333365999999842,57771.435348899998644,0.010385971905130,1.149642271129680,-1.073129620397290,-0.713242223207789,-0.034389321083632,0.269840514724652,-0.158111475131195,58319.491059899999527,0.270525429768703,"Census Tract 8601.03, Lake County, Illinois",Winthrop Harbor, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Winthrop Harbor,0.017463840649004,Average, , , , ,Winthrop Harbor, , , , , , , ,0.000000000000000,0.000000000000000, , ,Winthrop Harbor,0.254305481560000,0.001361145880000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
224,223.000000000000000,404.000000000000000,-139.090000000000003,48.610462571708403,30.000000000000000,115.000000000000000,13.964544000000000,85.514117586912107,4429.000000000000000,4904.000000000000000,61848.965376000000106,1.512440948205580,-1.763922063625870,-1.071395064111610,-0.918968371708283,2.247754224256300,-0.061867329235033,-0.141564001457327,62392.999956200001179,-0.044930108962866,"Census Tract 8904.01, Kendall County, Illinois",Yorkville, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Yorkville,-0.365353416073753,Low,55,89550,02791521,5589550,Yorkville,Yorkville village,47,C5, , ,G4110,A,86753758.000000000000000,309543.000000000000000,+42.7200975,-088.0013886,Yorkville,0.000000000000000,0.000000000000000,Clipped,"MultiPolygon?crs=EPSG:4269&field=STATEFP:string(2,0)&field=PLACEFP:string(5,0)&field=PLACENS:string(8,0)&field=GEOID:string(7,0)&field=NAME:string(100,0)&field=NAMELSAD:string(100,0)&field=LSAD:string(2,0)&field=CLASSFP:string(2,0)&field=PCICBSA:string(0"
225,223.000000000000000,404.000000000000000,-139.090000000000003,48.610462571708403,30.000000000000000,115.000000000000000,13.964544000000000,85.514117586912107,4429.000000000000000,4904.000000000000000,61848.965376000000106,1.512440948205580,-1.763922063625870,-1.071395064111610,-0.918968371708283,2.247754224256300,-0.061867329235033,-0.141564001457327,62392.999956200001179,-0.044930108962866,"Census Tract 8904.01, Kendall County, Illinois",Yorkville, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Yorkville,-0.365353416073753,Low, , , , ,Yorkville, , , , , , , ,0.000000000000000,0.000000000000000, , ,Yorkville,1.851827840680000,0.005625673460000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
226,224.000000000000000,112.000000000000000,-6.452000000000030,31.013668341631998,112.000000000000000,2.000000000000000,12.121956600000001,41.404535158379304,3855.000000000000000,3777.333406000000195,46730.142693000001600,-0.285928867987860,-1.028943084961810,-1.107838944553570,-0.629986167226756,-0.526135340092849,-0.207500081203481,-0.358983150806275,47022.108896500001720,-0.209321239058922,"Census Tract 6, DeKalb County, Illinois",Sycamore, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Sycamore,-0.165434714762063,Low, , , , ,Sycamore, , , , , , , ,0.000000000000000,0.000000000000000, , ,Sycamore,0.840254235400000,0.002864987700000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
227,225.000000000000000,50.000000000000000,170.677999999999997,84.907921467754605,14.000000000000000,1.000000000000000,8.585850000000001,0.000000000000000,3128.000000000000000,3443.000066999999945,26856.538799999998446,-0.663995149934738,0.385082920819570,-0.755581698143807,-0.948772863765733,-0.547840523878469,-0.486983667931466,-0.631552869578221,27177.124721500000305,-0.482911861137498,"Census Tract 8649.01, Lake County, Illinois",Deerfield, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Deerfield,-0.276959812430756,Very Low, , , , ,Deerfield, , , , , , , ,0.000000000000000,0.000000000000000, , ,Deerfield,0.267863220910000,0.001569035340000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
228,226.000000000000000,33.000000000000000,47.618000000000002,104.961129370709997,51.000000000000000,12.000000000000000,23.397587999999999,11.713158110883001,2123.000000000000000,2017.666694999999891,49673.079323999998451,-0.676741886908387,-0.331075448056119,-0.169719393266356,-0.695236086188223,0.033470307504530,0.683693048068892,-0.491536734096807,49933.371611499998835,0.678192028712728,"Census Tract 8413.13, DuPage County, Illinois",Wayne, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Wayne,-0.081369208478707,Average, , , , ,Wayne, , , , , , , ,0.000000000000000,0.000000000000000, , ,Wayne,0.561308283170000,0.001637657290000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
229,227.000000000000000,0.000000000000000,-78.445999999999998,187.578353747403014,68.000000000000000,66.000000000000000,7.042183200000000,36.544227488151698,4109.000000000000000,4535.333392999999887,28936.330768799998623,-1.126423765708100,-1.458786687556040,-0.398019559399605,-0.792173424716348,1.168245869568250,-0.608990604593644,-0.405850187633157,29216.007349999999860,-0.601511776724118,"Census Tract 8507.10, Kane County, Illinois",Pingree Grove, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Pingree Grove,-0.366509551896389,Very Low, , , , ,Pingree Grove, , , , , , , ,0.000000000000000,0.000000000000000, , ,Pingree Grove,0.341001551060000,0.001038060210000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
230,228.000000000000000,130.000000000000000,-20.353999999999999,14.836868969914100,100.000000000000000,10.000000000000000,14.125930000000000,14.778000000000000,1975.000000000000000,2024.000029999999924,27898.711749999998574,0.777798738778780,-1.259140106212910,-1.126682403427800,-0.350082222819059,-0.030745551049853,-0.049111848920134,-0.441662632167099,28147.972619000000122,-0.046254626141449,"Census Tract 8701.03, McHenry County, Illinois",Hebron, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Hebron,0.000767933816908,Low,18,32818,02396993,1832818,Hebron,Hebron town,43,C1, , ,G4110,A,5180946.000000000000000,0.000000000000000,+41.3250853,-087.2019162,Hebron,0.000000000000000,0.000000000000000, , 
231,228.000000000000000,130.000000000000000,-20.353999999999999,14.836868969914100,100.000000000000000,10.000000000000000,14.125930000000000,14.778000000000000,1975.000000000000000,2024.000029999999924,27898.711749999998574,0.777798738778780,-1.259140106212910,-1.126682403427800,-0.350082222819059,-0.030745551049853,-0.049111848920134,-0.441662632167099,28147.972619000000122,-0.046254626141449,"Census Tract 8701.03, McHenry County, Illinois",Hebron, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Hebron,0.000767933816908,Low, , , , ,Hebron, , , , , , , ,0.000000000000000,0.000000000000000, , ,Hebron,0.192066020820000,0.000554864590000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
232,229.000000000000000,126.000000000000000,137.885999999999996,17.952213699603298,127.000000000000000,12.000000000000000,9.420066000000000,14.778000000000000,3375.000000000000000,3933.333449000000201,31792.722750000000815,-0.046387822137592,-0.015205231515488,-1.185918415997740,-0.518743704283996,-0.195102329036969,-0.421049660233318,-0.520431915833935,32228.338963700000022,-0.418620986430506,"Census Tract 8, Grundy County, Illinois",Coal City, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Coal City,-0.418620986430506,Very Low, , , , ,Coal City, , , , , , , ,0.000000000000000,0.000000000000000, , ,Coal City,0.624978030870000,0.001636289030000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
233,230.000000000000000,256.000000000000000,124.591999999999999,170.414926178656998,84.000000000000000,88.000000000000000,10.204147799999999,207.244660598849009,5191.000000000000000,5962.000111000000288,52969.731229800003348,0.300268732059585,-0.405604503721173,-0.671589137598380,-0.796936072294125,1.265276474870770,-0.359078113970506,0.381626636629130,53899.982816600000660,-0.352224500030994,"Census Tract 8715.02, McHenry County, Illinois",Union, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Union,-0.352224500030994,Low, , , , ,Union, , , , , , , ,0.000000000000000,0.000000000000000, , ,Union,0.081811769300000,0.000236244910000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
234,231.000000000000000,0.000000000000000,44.100000000000001,198.733961294605990,0.000000000000000,0.000000000000000,13.099876800000001,1.860942249735280,1546.000000000000000,1611.666703000000098,20252.409532800000306,-1.126423765708100,-0.227328483696102,1.356788152300210,-1.006825805102490,-0.582689954737931,-0.130208111264071,-0.601005242398375,20497.104436300000089,-0.116042328770573,"Census Tract 8043.12, Cook County, Illinois",South Barrington, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,South Barrington,-0.214650602715909,Low, , , , ,South Barrington, , , , , , , ,0.000000000000000,0.000000000000000, , ,South Barrington,0.354584664940000,0.002173024900000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
235,232.000000000000000,229.000000000000000,367.158000000000015,93.613420880057305,397.000000000000000,21.000000000000000,23.981230000000000,189.204762352941003,3498.000000000000000,3744.000061000000187,83886.342539999997825,0.767476558030308,1.722250773958530,-0.748246515749146,0.465261742864575,0.071738122533739,0.729822415188395,0.741117735498252,85183.318723200005479,0.731206729561709,"Census Tract 8256, Cook County, Illinois",Oak Forest, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Oak Forest,0.013984993383778,Average, , , , ,Oak Forest, , , , , , , ,0.000000000000000,0.000000000000000, , ,Oak Forest,0.502618022730000,0.001698668980000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
236,233.000000000000000,47.000000000000000,136.205999999999989,19.637259848896999,90.000000000000000,9.000000000000000,15.609984000000001,0.000000000000000,2552.000000000000000,2560.333395999999993,39836.679168000002392,-0.593630620123957,0.485069474101347,-1.119416151712510,-0.549395665012835,-0.198253756636223,0.068183465315589,-0.631552869578221,40138.522427800002333,0.066797660808058,"Census Tract 17, DeKalb County, Illinois",Hinckley, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Hinckley,0.066797660808058,Low, , , , ,Hinckley, , , , , , , ,0.000000000000000,0.000000000000000, , ,Hinckley,0.116740974800000,0.000239761820000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
237,234.000000000000000,61.000000000000000,97.897999999999996,105.263183071674007,40.000000000000000,0.000000000000000,9.015936000000000,17.072837091139998,1819.000000000000000,1967.333372000000054,16399.987583999998606,-0.156274460392174,0.390303008474149,-0.137932331691260,-0.721599070630850,-0.582689954737931,-0.452990920687508,-0.393360923635404,16721.221604200000002,-0.445569555595158,"Census Tract 8181, Cook County, Illinois",La Grange Park, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,La Grange Park,-0.114689969336697,Very Low, , , , ,La Grange Park, , , , , , , ,0.000000000000000,0.000000000000000, , ,La Grange Park,0.139398690360000,0.000626685030000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
238,235.000000000000000,11.000000000000000,39.154000000000003,402.557801090898010,51.000000000000000,0.000000000000000,3.955097000000000,55.005118411000801,4385.000000000000000,4107.333373000000392,17343.100344999998924,-1.053852528255280,-0.718986027039912,0.815035792219534,-0.855969482809446,-0.582689954737931,-0.852984924141157,-0.313215530738593,17901.817264500001329,-0.813656533205851,"Census Tract 8901.04, Kendall County, Illinois",Montgomery, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Montgomery,-0.813656533205851,Very Low, , , , ,Montgomery, , , , , , , ,0.000000000000000,0.000000000000000, , ,Montgomery,0.759713649180000,0.002674061170000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
239,236.000000000000000,182.000000000000000,60.582000000000001,398.276821343221002,81.000000000000000,0.000000000000000,8.460737999999999,15.511905429179899,4251.000000000000000,4271.333367000000180,35966.597238000002108,0.112149564074592,-0.590746505774388,0.712994239880944,-0.759677946773173,-0.582689954737931,-0.496872156729488,-0.538949216653880,36703.967964800001937,-0.481476637742576,"Census Tract 8641.07, Lake County, Illinois",Hawthorn Woods, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Hawthorn Woods,-0.481281778956926,Very Low, , , , ,Hawthorn Woods, , , , , , , ,0.000000000000000,0.000000000000000, , ,Hawthorn Woods,0.665748516290000,0.002331070610000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
240,237.000000000000000,0.000000000000000,-40.473999999999997,117.801626776085001,362.000000000000000,0.000000000000000,25.246517999999998,61.075170832377900,5407.000000000000000,5376.333372000000054,136507.922825999994529,-1.126423765708100,-1.189428239902770,-0.814465146813734,-0.138435155660030,-0.582689954737931,0.829827100704346,-0.344895972164046,137008.325623999990057,0.825927846350819,"Census Tract 8715.01, McHenry County, Illinois",Harmony, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Harmony,2.283985259284050,Average, , , , ,Harmony, , , , , , , ,0.000000000000000,0.000000000000000, , ,Harmony,0.056152678500000,0.000149652080000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
241,238.000000000000000,70.000000000000000,179.668000000000006,211.564917151487009,34.000000000000000,32.000000000000000,6.407695000000000,21.650703607855100,3609.000000000000000,4103.666842999999972,23125.371254999998200,-0.565307834925416,0.225423270463517,-0.179696900869112,-0.884630372710322,0.383862727808107,-0.659138707558805,-0.479309212446454,23674.254875800001173,-0.646613224723788,"Census Tract 8711.09, McHenry County, Illinois",Huntley, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Huntley,7.782084070558820,Very Low, , , , ,Huntley, , , , , , , ,0.000000000000000,0.000000000000000, , ,Huntley,0.690494405090000,0.004151765400000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
242,239.000000000000000,79.000000000000000,15.384000000000000,22.892386993219901,15.000000000000000,0.000000000000000,11.634680400000001,15.561279517453800,2735.000000000000000,2955.666717000000062,31820.850893999999244,-0.290799194585710,-0.838321835067740,-1.117800590354080,-0.935688588922792,-0.582689954737931,-0.246012975612033,-0.487161229863013,31968.688560499998857,-0.247473942637507,"Census Tract 8701.05, McHenry County, Illinois",Solon Mills, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Solon Mills,-0.247473942637507,Low, , , , ,Solon Mills, , , , , , , ,0.000000000000000,0.000000000000000, , ,Solon Mills,0.052888912850000,0.000055226340000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
243,240.000000000000000,0.000000000000000,87.563999999999993,141.986376941548002,165.000000000000000,33.000000000000000,19.886043200000000,1.832406483790520,1790.000000000000000,1778.666711999999961,35596.017328000001726,-1.126423765708100,0.375643371527360,0.425700854519003,0.188796065716574,1.426973537461540,0.406150754615408,-0.605573843609326,36025.400111399998423,0.406041782524205,"Census Tract 8008, Cook County, Illinois",Northfield, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Northfield,0.136388329045175,Average, , , , ,Northfield, , , , , , , ,0.000000000000000,0.000000000000000, , ,Northfield,0.194321200010000,0.000910559580000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
244,241.000000000000000,141.000000000000000,249.186000000000007,10.832589766679799,269.000000000000000,0.000000000000000,13.056960000000000,227.732843719284006,5736.000000000000000,6085.000097000000096,74894.722559999994701,-0.415289818254789,0.147348127016043,-1.245530513087560,-0.398542250922522,-0.582689954737931,-0.133600130383316,0.376006397466242,75792.473993499996141,-0.132768520715330,"Census Tract 8300.03, Cook County, Illinois",Frankfort, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Frankfort,-0.266558056148335,Low, , , , ,Frankfort, , , , , , , ,0.000000000000000,0.000000000000000, , ,Frankfort,1.355289970560000,0.004360773400000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
245,242.000000000000000,97.000000000000000,55.823999999999998,24.552419376139500,202.000000000000000,55.000000000000000,14.046643000000000,88.668000000000006,2948.000000000000000,3087.000097000000096,41409.503563999998732,-0.174536107068411,-0.483201639056619,-1.113341632582780,-0.118061042036092,1.451060413329150,-0.055378462924616,0.131744048102170,41932.547983399999794,-0.054773505931807,"Census Tract 8840.03, Will County, Illinois",Braidwood, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Braidwood,-0.054773505931807,Low, , , , ,Braidwood, , , , , , , ,0.000000000000000,0.000000000000000, , ,Braidwood,0.406268077420000,0.001523193260000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
246,243.000000000000000,76.000000000000000,33.152000000000001,352.887518089132016,123.000000000000000,33.000000000000000,9.738397800000000,14.778000000000000,3925.000000000000000,4134.666726999999810,38223.211365000002843,-0.566259536558700,-0.760751382790109,0.543923730511108,-0.600355907710890,0.333819000940298,-0.395889640104520,-0.536003004893644,38856.028883099999803,-0.388079659340747,"Census Tract 8652, Lake County, Illinois",Highwood, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Highwood,-0.388079659340747,Very Low, , , , ,Highwood, , , , , , , ,0.000000000000000,0.000000000000000, , ,Highwood,0.085854109240000,0.000203265010000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
247,244.000000000000000,300.000000000000000,165.635999999999996,54.982753446261903,236.000000000000000,44.000000000000000,21.622537200000000,187.645672371638000,3116.000000000000000,3362.000053000000207,67375.825915199995507,1.658833057409500,0.376662751513655,-0.933456929645990,-0.024450376019350,0.956590169796535,0.543398192645592,0.896699856122533,68364.090341000002809,0.545976669429831,"Census Tract 8285.03, Cook County, Illinois",Ford Heights, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Ford Heights,0.545976669429831,Average, , , , ,Ford Heights, , , , , , , ,0.000000000000000,0.000000000000000, , ,Ford Heights,0.168557089950000,0.000543690910000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
248,245.000000000000000,110.000000000000000,75.120000000000005,75.377029687744795,116.000000000000000,14.000000000000000,17.452847999999999,14.778000000000000,3768.000000000000000,3852.000038000000131,65762.331263999993098,-0.281877915839214,-0.444101763961303,-0.864633056090332,-0.607515946553832,-0.177667057657906,0.213838078944002,-0.532021760531786,66167.606293699995149,0.209349090700304,"Census Tract 8701.04, McHenry County, Illinois",Richmond, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Richmond,0.209349090700304,Average, , , , ,Richmond, , , , , , , ,0.000000000000000,0.000000000000000, , ,Richmond,0.472037592320000,0.001215682960000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
249,246.000000000000000,16.000000000000000,190.586000000000013,70.743085240977095,36.000000000000000,0.000000000000000,6.286128000000000,47.132391511359003,2605.000000000000000,2800.000105000000076,16375.363439999999173,-0.948737567149747,0.895041236187781,-0.742640519044981,-0.827576405101137,-0.582689954737931,-0.668747009861615,-0.172390990924611,16735.824916800000210,-0.650462555259997,"Census Tract 8524.07, Kane County, Illinois",Campton Hills, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Campton Hills,-0.467276343342959,Very Low, , , , ,Campton Hills, , , , , , , ,0.000000000000000,0.000000000000000, , ,Campton Hills,1.295513866170000,0.004772452510000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
250,247.000000000000000,93.000000000000000,-5.292000000000000,143.964766857213988,149.000000000000000,40.000000000000000,12.532192800000001,14.597370665150700,2780.000000000000000,2557.666705999999976,34839.495984000001044,-0.158637189859655,-1.038897139018540,-0.078360577314872,-0.311634374611639,0.985785149267758,-0.175076204451106,-0.498297746323898,35274.766121499997098,-0.173902761841921,"Census Tract 8642.06, Lake County, Illinois",Tower Lakes, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,Tower Lakes,-0.306895933216132,Low, , , , ,Tower Lakes, , , , , , , ,0.000000000000000,0.000000000000000, , ,Tower Lakes,0.097184638130000,0.000294755250000,geographies,/Users/milesshapey/Library/CloudStorage/Box-Box/EDA Center (Voorhees Team Folder)/Ecosystem/04_Output/01_Internal/Mapping Layers/geographies (2)/geographies.shx|layername=geographies
